Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
81815.92,95.83,-8.983911,-3.892475,-1.139931,0.817882,-0.295082,6.448394,7.052272,-0.785916,2.274469,2.25423,-2.134343,1.240927,-0.599528,1.370926,-1.702155,2.871164,-4.281415,2.12733,1.025407,3.834937,0.644124,0.574164,-0.663044,-0.202898,6.005285,-1.036838,-0.041983,-1.167742,0
124251.13,157.79,2.668545,-2.49583,0.989286,1.288131,-0.107574,1.791697,-1.433826,-0.402169,-2.258459,-0.53484,0.765415,0.485326,2.100138,-2.029005,-4.001226,1.085995,3.261747,-1.134381,0.906679,-1.708944,-0.093382,0.640153,-3.113064,1.955329,5.669207,-0.96196,-0.551937,-3.096401,0
48150.11,231.82,-3.165556,-2.716148,-0.085176,-0.863213,-2.427195,2.044499,5.058091,-0.193658,1.946298,1.025103,-2.04409,-1.344853,-0.186022,-0.763054,2.08654,0.643512,5.951626,0.913729,0.396706,6.269128,6.479572,0.734529,-0.246506,4.521967,-4.564688,0.019158,0.168456,1.057025,0
39387.2,33.96,-2.834338,3.828716,1.237711,-0.334133,-2.827009,-15.537727,-0.040619,0.315091,-2.023396,-2.513821,2.005336,-0.424643,0.558151,1.439631,-0.061853,-2.655156,4.648559,1.528933,-0.858492,-2.282246,-1.566003,0.152569,8.34516,3.08776,0.905019,-0.91354,0.601418,-0.605583,0
100810.1,25.87,1.731861,2.900167,-0.902166,1.008886,2.148461,-12.509473,1.207876,0.74691,1.710366,-3.783864,5.117814,2.39916,-2.625654,6.635009,-0.270439,-7.661763,-3.499855,-0.893946,0.879661,-1.105102,-3.821391,0.497813,3.882005,1.422527,-9.247423,-0.337999,-2.760625,-0.291654,0
167544.22,103.18,9.674501,-4.229855,-0.279839,1.081407,-3.241889,4.639299,-12.806095,-0.625166,-3.513765,-1.842677,-0.281884,2.061997,-0.579166,1.716699,-4.037043,-0.222527,4.446778,0.266488,-0.352964,-5.620365,-0.468891,-0.990604,-1.995585,-0.04718,4.280375,1.660379,-0.045142,-0.026556,0
28155.07,48.31,0.759072,-1.599245,-1.564916,1.372364,-0.303577,-2.089958,4.153484,-0.568094,-2.956586,0.953638,2.389774,2.437989,-2.538045,0.884376,-2.858558,1.563783,5.114685,-0.09161,0.802625,1.702872,3.943987,-1.103059,-0.560905,3.022275,10.31965,-1.820315,1.914902,-2.54125,0
93594.39,43.14,-3.379424,-3.049456,-1.762527,-0.500216,-2.734329,4.266817,5.626646,0.704051,4.448553,-1.209464,-6.045119,-3.854471,-0.737113,2.563122,1.145515,4.627384,-4.857759,2.964954,-0.182409,2.779372,-1.138494,-1.272993,-3.304341,-1.308309,5.175215,-5.47668,3.030491,3.196451,0
85924.54,251.98,-4.530473,-0.731792,0.578279,1.502827,-1.989628,-0.273512,6.836672,0.002823,-0.960468,0.5835,2.982258,0.315411,-3.400428,3.917865,-1.767619,4.930917,3.55836,-1.344713,-1.194628,2.784894,0.458419,-1.541358,0.632802,3.736039,13.662215,1.568789,2.725988,-6.054578,0
2100.29,174.3,4.185923,6.893917,-0.315706,0.09331,-0.463207,-13.418837,3.038872,-1.405164,-0.558039,-3.500778,3.044553,-0.927435,1.957588,8.975139,-0.583817,-4.498845,-3.806944,-0.460256,0.781512,1.084904,-4.33134,-0.486695,4.236361,1.836129,-4.399143,-4.097742,-2.050194,1.304115,0
130385.01,227.77,0.880528,2.319906,-0.096846,-1.284589,0.016485,0.738962,-6.871266,-0.76496,-4.917109,-2.108704,-1.373834,-0.297818,-0.359103,0.729928,-5.217723,-1.157293,9.931612,-1.377106,-0.43445,-0.669961,-0.466507,-0.593856,-4.69386,-0.761822,9.114727,1.38178,2.303762,-2.146482,0
63748.28,42.12,-9.654262,1.034161,-1.049129,-0.551433,-1.153134,8.252649,-1.544481,0.777509,-0.830828,4.867251,-3.851467,-3.235639,-1.867975,6.642858,0.788294,0.654318,-3.774793,1.141545,1.469213,2.257408,-0.525461,0.226226,0.083206,-0.998674,4.700367,-3.726363,1.921496,3.087692,0
94906.37,52.81,5.869927,-1.919401,2.025284,0.606322,1.06024,-6.652886,3.974446,0.196109,2.276638,-2.574085,-1.388033,4.214226,-2.653595,-3.222966,-0.616625,2.396752,-1.78717,1.168445,1.55484,-3.15055,-0.462993,-1.43202,-0.857651,1.365215,5.359822,-3.375236,1.930315,3.690448,0
50324.4,101.79,-3.689491,1.094683,-1.18115,-0.473211,-0.993928,4.020569,-2.145827,-0.130764,-2.784612,0.119772,-4.66881,-5.066551,3.394759,2.362857,1.026583,-1.051408,-5.96639,2.263704,1.447455,-2.967402,-1.494523,-1.280988,4.133028,0.761493,-8.53022,-0.339113,-4.55083,-0.372028,0
19567.53,158.11,0.788334,0.649045,0.246728,0.212362,0.163171,-7.473564,-0.194882,1.637755,-2.004386,-1.977977,2.417291,3.102024,0.168434,-1.125763,-1.282178,1.660906,4.629248,1.795761,-1.055138,0.249621,-1.419274,-0.282612,1.233806,-0.724993,6.72145,4.291558,3.333999,-4.104063,0
26499.12,305.63,-0.005881,2.406967,0.398937,-0.828067,-4.683225,13.380349,-9.892676,0.864516,-4.280803,2.033043,-3.515413,-4.543039,2.79941,3.554323,-0.127897,-0.773715,4.681886,0.934873,0.663893,1.685169,0.007967,0.33073,-0.125122,0.588116,-6.658442,1.868137,-2.597115,2.347053,0
77905.04,71.71,-1.739723,-1.505395,1.172721,0.398868,-1.207604,2.113297,3.047713,0.644451,-0.2609,1.483088,-3.166049,-1.432529,0.068396,-0.950522,-1.139535,1.507234,1.747103,2.328426,-2.425483,-0.753135,3.431943,-0.061721,0.095212,1.92261,2.465137,1.803819,-0.691372,-2.029525,0
1872.75,29.23,3.533257,2.288748,0.162444,1.651234,-6.879251,-5.290565,-5.147167,-0.131981,-1.608591,1.040798,4.216548,-1.86734,-0.12277,0.548799,-0.886982,-2.158947,7.521938,-5.017068,0.271184,-2.936827,1.418138,3.038282,4.525277,3.603167,6.556015,-2.377497,-0.715816,0.19034,0
42741.75,99.69,0.787102,3.14706,-1.29872,-1.618112,-0.113508,-7.742559,-3.061927,-0.391877,-1.813948,-0.434073,1.969524,4.096308,-3.768495,2.464491,-0.579753,-2.055082,10.846064,4.442273,-0.225528,-1.687393,3.170067,-0.288516,2.032662,-0.882773,4.448503,5.924786,2.511263,-2.376817,0
31885.23,115.7,3.179701,0.884122,-2.534336,-0.000235,-3.357621,0.950231,-8.867605,0.750742,0.158172,-1.478971,2.396319,-1.314891,-2.468478,2.902001,-1.697611,-2.417424,11.65122,-2.32241,-1.443927,-1.974472,1.785568,0.631217,-0.166091,0.658276,-1.808346,3.300043,-0.016547,1.612832,0
118235.47,48.57,-4.522317,-0.124394,0.586409,-0.923416,-0.367915,1.986392,5.215881,1.805354,2.267793,0.720599,-1.996838,-0.277571,-3.423959,0.329343,-1.663734,0.381302,5.589845,2.830307,-0.118388,1.847459,1.839211,-0.4776,-2.62204,0.116655,3.363272,1.057448,0.319955,0.710083,0
30130.52,64.25,-8.723323,-1.11281,-0.668846,-0.304041,-1.945955,1.821198,1.865346,-1.029932,0.395052,1.684818,-3.391185,-1.970262,0.786464,0.151962,-5.308055,0.263664,-2.525688,-2.289184,-0.208617,-1.118474,-0.003003,-0.929325,1.445124,2.262217,9.533585,0.006193,0.147925,-3.065111,0
160413.45,312.66,5.51742,-4.028142,0.379325,-0.277997,0.688364,4.708573,2.310559,1.072709,1.374995,-0.444834,-1.842405,3.641785,-1.428882,-2.371349,-1.257455,4.887854,-3.680485,4.425083,-0.348406,-2.134512,-3.230432,1.723885,-5.21113,-2.605672,7.73206,0.190128,1.109278,-0.083968,0
127440.22,46.8,15.700011,3.679715,1.118205,-0.894723,-2.508999,-12.503258,-1.49006,0.083001,-1.103479,-2.215877,4.846326,0.54558,4.393339,1.131528,-1.479038,-0.188157,11.460823,2.054497,-0.182287,-1.876362,-0.143653,1.450847,-2.94344,2.485593,3.813873,-1.284059,0.588461,-0.86028,0
27765.74,173.26,1.255025,-2.755418,-0.047291,-0.736548,-6.523888,5.037927,-10.496665,0.83231,0.39859,-5.376974,0.534598,4.087966,2.162211,3.972349,-4.816242,3.377115,5.391218,-5.269867,1.123303,-0.55727,-1.909451,-0.020814,0.503064,0.848561,11.530064,-0.218914,0.668316,0.10941,0
24066.21,49.54,-5.231218,2.846269,1.855979,0.530987,-0.503077,-13.13354,0.707324,0.14877,2.737666,-2.518305,3.602574,-1.351946,-1.896498,1.615553,1.581173,-4.585166,-1.03114,-5.035189,-1.727561,1.578992,-3.369061,3.215374,4.807898,2.735037,-3.029132,-2.896159,2.95831,1.138498,0
97604.55,86.59,0.66534,-4.099969,2.140309,1.665679,-0.866887,-0.752929,6.28133,-0.630692,-1.259571,-0.242119,-0.398588,0.864484,-0.84723,-4.565739,-4.582545,2.27819,2.133688,3.072741,-0.607409,-1.736164,3.33654,0.730935,0.762435,0.116764,6.765597,2.560128,-0.846886,-4.082771,0
170320.4,132.93,-1.167758,1.253035,0.486499,0.191766,-2.20297,-10.041004,3.105877,1.034657,-1.280245,0.708489,3.356418,-1.302756,0.646741,-3.248273,0.051599,0.755619,0.221926,0.799471,0.393581,-1.50602,-4.517809,0.938611,4.563621,1.029986,5.211732,-3.038103,1.505203,0.297981,0
93768.99,101.81,3.766425,-7.262238,0.254534,-0.650233,-4.9056,8.274766,4.778377,-0.271339,2.479675,3.920389,3.258401,3.372823,-3.460137,1.518028,-2.737209,3.527226,0.804806,2.072773,0.667536,-0.383694,1.819004,1.674802,-1.029105,3.012964,8.253585,-1.279318,-2.863285,0.079579,0
30587.41,64.99,-6.030198,0.608788,-0.822003,-0.387894,1.983738,-1.27915,12.478379,-0.623914,0.961323,-0.773777,-4.836484,-2.680018,-1.317894,-3.495607,-0.734345,0.595987,0.691017,-1.163237,-0.726004,4.370049,4.929531,0.369395,-1.044805,3.59995,-0.840941,-5.305475,-0.744061,3.094934,0
60178.54,120.67,-1.724948,-0.656657,-0.486392,-1.384089,-0.798219,5.470891,4.355532,-3.655087,0.665501,3.755002,-5.125619,-2.272972,-0.270558,-2.077905,1.804247,1.080357,-2.455902,2.119883,0.576446,-1.342799,3.094903,-0.799798,1.108815,3.503126,-4.443984,-0.372349,-3.645835,2.611295,0
86870.08,94.43,-4.777945,-2.510372,0.217958,-0.357388,-3.77658,12.013871,-3.867105,0.468309,-2.346665,3.020583,-2.242531,-3.396451,0.091805,1.821944,-0.480551,-0.780785,6.437326,-3.906709,-1.13734,4.940345,4.875897,0.644533,-1.474104,5.906528,-2.474403,1.962773,-1.417884,-1.733575,0
90677.91,215.98,1.287062,5.405005,-1.403558,1.718922,-2.185426,4.393248,-2.513539,0.817207,-2.744313,-0.555882,-1.321935,-0.210725,3.169381,4.692738,-0.832358,-2.00895,1.099825,0.784803,0.32187,1.963605,-0.077719,-1.05559,1.127687,-0.617721,-3.202418,1.660514,-4.186077,-0.732429,0
148734.24,126.03,0.337088,-0.705358,-0.175225,-0.352453,-2.704542,8.085141,1.418417,-1.049215,-0.696065,3.924478,-0.163892,-0.456514,-2.974779,2.157174,2.400623,2.126497,3.434655,-0.781356,-0.939616,2.247129,3.468212,-0.001225,-0.929703,4.597948,1.529738,0.482873,-1.043209,0.050718,0
114082.11,82.35,-3.352236,1.81442,-2.2107,-0.713854,-1.488671,-1.753829,-4.191145,-0.119086,-0.281401,-0.157744,-2.067087,1.273252,-1.481995,5.243574,-0.139439,0.060677,4.394288,1.701107,-0.275853,1.69489,-1.489636,0.297353,-1.134536,0.544581,6.909828,0.147036,4.306226,0.776893,0
96215.26,238.83,4.39298,1.245328,-0.345407,0.595963,-1.840611,1.770392,-0.223653,-1.234422,-2.578958,-0.33531,4.788533,1.591733,0.700679,-0.204203,-4.624729,0.499082,3.991905,-0.566318,0.678377,-0.294358,-4.242956,0.48329,-0.39536,-0.026112,3.681013,0.330385,-3.045721,-0.109003,0
62740.62,112.47,-1.22849,3.429539,-1.558356,0.676883,1.50823,-2.633594,-2.421073,0.968624,-0.049529,-0.60998,-3.892004,0.918594,-2.153867,-2.422926,0.716165,-1.18526,8.609606,-0.230387,-0.532356,0.946401,-0.497259,0.91389,-3.886327,3.727629,-0.079257,4.255541,3.0403,0.596077,0
49886.28,65.7,-5.792097,-8.090985,-0.195792,-0.39276,-6.301969,12.655346,8.027586,1.327698,0.547723,5.462164,1.638577,-1.302512,-1.714881,6.888802,-1.4263,7.163053,-6.349778,0.946623,1.29016,4.159881,3.690996,-1.815482,1.439485,1.442699,15.597223,-4.01421,0.314219,-4.698674,0
16088.16,278.0,-3.434155,0.009564,-1.053245,-0.549376,1.866973,-10.89833,10.428718,-0.697691,1.163239,-3.139976,2.736726,-0.279542,-1.545916,-0.322052,0.668618,-1.541906,-3.41139,1.590539,0.404751,1.836817,-3.4184,1.243192,3.276176,2.486732,-4.773256,-1.955363,-0.679602,-1.815565,0
150588.39,113.92,-17.544007,-4.55946,0.015423,-0.854467,2.891685,1.059455,-6.930312,0.872922,1.05514,-4.177067,0.507376,1.816693,-3.950306,-3.317238,-2.724286,-3.811238,6.439804,-0.814062,-1.182569,-2.515545,-3.459205,-0.048399,3.00632,1.347061,-7.549412,7.49817,0.649796,-4.157528,0
10554.27,234.98,7.966067,4.250077,-0.013346,-1.998287,2.790973,7.789295,-3.072084,1.239695,-3.559521,-0.264404,-3.773348,-0.932403,5.326495,6.151833,-0.558439,-1.509241,-11.028837,0.062832,-0.790429,-1.745665,-1.761767,0.730157,-2.537301,-2.708528,-6.516598,-2.048774,-6.304065,0.726362,0
35654.47,15.06,2.622547,3.056152,0.023621,-0.879274,-3.840317,3.835547,6.994521,-0.567863,0.324476,2.805539,0.176387,-1.391261,2.714665,-1.860319,-0.642835,1.413495,0.535512,3.078745,-1.94043,1.287186,-2.252326,-0.82252,-2.066953,-1.416045,5.441428,1.467987,-4.58483,-3.309631,0
58936.27,80.95,-11.616006,-2.500476,-0.509333,0.206187,-4.00124,28.62117,-22.540506,-1.277258,-5.09057,4.325807,-5.688534,-1.714496,1.567703,5.657792,0.990942,0.783771,7.985853,-2.097617,0.47584,2.10927,2.396539,0.255357,-2.667267,0.257286,-2.225793,2.01641,0.167166,1.849681,0
91818.08,87.56,1.985035,-0.954873,1.03768,0.508741,0.327405,0.828792,3.758593,0.820438,0.299018,-0.244627,1.248305,-1.843416,0.297101,-1.954277,0.592656,0.300436,-1.215629,2.4025,-0.568642,0.285124,-3.563603,0.632507,-2.104527,-0.218349,-3.881273,0.023862,-1.629878,-1.31559,0
136269.6,41.19,0.964291,-2.372599,-0.565387,0.715223,-2.142074,-9.784966,-8.692635,-1.850378,-3.49245,-0.543099,2.609661,2.102951,-1.731761,-2.434764,7.221324,-4.24642,7.731744,0.089128,-0.554644,-1.189604,2.047611,0.850246,2.873375,4.478891,-2.122305,-1.27104,3.243757,-3.051396,0
81488.37,187.7,2.635349,2.205098,0.659574,1.862896,-4.057988,7.620584,-9.104449,-0.027769,-0.048184,-0.031632,-2.017989,-4.073197,0.848494,5.228992,-3.379058,-2.243363,8.528052,-1.560266,-0.936767,0.702314,0.047859,0.302991,-3.302699,1.118292,-3.44074,2.326866,-1.012112,3.175335,0
128065.65,110.07,9.103579,2.513605,-0.956467,0.449909,-2.586688,-4.212336,-8.645452,1.349473,-1.067215,-4.414317,-3.891373,0.554945,3.628121,-3.384886,0.588577,-1.340549,9.846142,-0.471751,0.384851,-0.833402,1.683456,-0.829468,-2.943145,1.562144,-1.79211,2.512223,1.44504,0.855231,0
96208.63,97.61,-1.555708,-2.195842,0.177661,-0.172603,-2.008215,-9.722694,-0.81995,1.232909,-0.181642,-3.653681,-0.237366,4.244268,0.607115,-3.66178,-6.886006,-2.509963,4.756091,-2.23079,0.474584,-0.838295,2.985734,1.178724,2.050242,1.949626,11.154134,1.66826,2.949203,-4.937609,0
103134.44,88.99,6.432473,-0.904092,-0.750094,-1.50571,-1.853392,3.382021,-7.082467,1.156418,0.562691,2.983922,-1.853838,3.812033,-1.877436,2.847795,4.931264,1.047482,2.984185,5.768809,0.116651,-1.500663,-2.480705,0.168681,-0.638237,3.77204,-6.839132,2.977361,-0.320333,5.986692,0
140063.62,77.62,10.06462,1.179275,-1.56755,-2.075147,-0.887911,-1.704136,-5.6098,-0.08225,-1.448101,-2.943244,1.265777,-0.926394,2.048796,1.906093,-3.246967,-0.70484,8.580009,2.033714,0.489841,-3.395224,-1.683759,-0.570011,-3.452684,0.456241,-2.709233,1.269188,-1.625937,1.150713,0
5242.96,404.88,4.711898,1.29067,0.23266,0.225562,1.488799,10.968356,-6.391835,0.44686,-2.215884,2.265295,-3.200492,-5.89359,4.353842,2.009029,-2.279909,0.239993,-12.612802,-1.789894,1.246596,-1.3138,-2.26247,0.465238,-12.774249,-3.056401,-8.744428,-1.333072,-2.819506,2.480323,1
114483.85,131.23,-5.524128,4.273322,-0.161313,-1.519513,-4.793944,-3.613806,-0.707559,1.01105,3.658553,1.777625,2.736949,-3.575034,0.768983,-1.659026,-1.258049,-1.351693,0.863275,-5.901057,-0.677313,-4.581059,-2.745104,-0.219803,2.973243,0.386608,10.464682,-0.038872,-0.233464,-4.301613,0
65610.85,81.82,3.576726,-2.474946,-0.106199,1.136535,-5.441291,7.593451,-6.823638,-0.222522,-3.454471,1.003552,1.700568,-2.018287,1.432677,0.238594,-2.635607,1.160815,10.193325,-2.960348,-0.575585,1.031679,0.705349,1.344106,-2.662144,3.898476,4.301955,5.274857,-0.948792,-5.19493,0
131607.87,207.93,5.665796,-2.40523,-1.180024,-1.845394,-4.046227,4.486055,-2.024105,0.718914,-0.259824,0.020176,-0.363121,-0.797452,-0.805704,1.212947,-4.497418,3.780452,2.473173,1.527887,0.754694,-3.784516,-2.47087,0.820982,-4.029083,-1.548198,13.668699,0.154432,0.887669,-1.799563,0
129593.17,82.97,0.318231,-2.80889,-1.524359,1.69561,2.271322,1.161556,-2.823123,1.854024,1.611327,-2.245019,-4.199289,0.538184,1.258881,-0.072388,1.998347,-0.330138,0.796906,3.150055,0.171654,2.876409,-0.043339,-0.289822,-3.3456,-0.152044,-10.051841,-1.35181,1.505355,5.6721,0
2866.38,17.83,4.450689,1.043807,0.635228,1.576358,1.638675,-14.893455,8.182559,0.001747,-0.51798,-2.271238,5.269943,1.885852,2.151269,-0.084629,-3.696687,1.06036,-1.419192,-0.925163,0.056872,-3.226904,-2.804593,1.512049,0.278021,2.985563,11.658609,-4.073167,0.623986,-6.065206,0
52573.06,37.9,1.691949,0.131116,-0.354322,2.209629,0.662799,1.872999,-6.033893,1.011906,-3.436331,-0.743744,-0.70381,1.388766,-0.234847,-0.632257,0.965021,-2.774887,8.19734,0.154582,1.021398,2.516052,5.930741,1.106625,-0.906929,0.595224,-5.77593,3.553371,0.749706,-0.985279,0
72272.4,177.45,3.285986,3.329767,-0.122654,0.977908,2.302349,-13.849835,7.60135,0.077708,-3.086293,-4.200648,4.567509,5.442846,-0.103258,2.965134,0.096984,-3.57161,-7.503998,-1.084854,0.640337,0.679982,-2.803528,-0.606204,5.418468,0.998687,0.64071,-3.905008,-3.675022,-2.863364,0
94471.54,49.71,-15.626082,-1.73197,0.997421,-0.208493,-1.638332,2.500931,-2.976704,-0.735531,-0.953661,0.899357,-3.661344,0.956445,0.843728,1.565977,-5.74717,-1.339925,-4.886981,-2.495917,0.487618,3.451746,-0.908965,-0.330824,1.103517,-2.879042,16.370243,-0.361911,5.509749,-5.661778,0
161884.18,22.29,7.319889,1.649369,0.007217,0.760076,1.033018,-3.238818,-5.427157,-1.138151,0.753131,-1.564902,2.39349,-1.013067,1.10395,3.063006,-0.235661,-1.472884,-3.388372,-4.115201,-0.212013,-5.132048,-3.374222,0.791528,-2.685494,-2.507345,2.926544,-2.234086,-0.4539,-0.529957,0
47356.74,10.69,-5.069459,-6.854554,1.997845,1.509702,-5.713698,-0.315738,10.963005,-0.536204,4.458907,-1.363808,2.793116,-1.107037,0.240803,1.092166,-6.564506,5.475186,2.416001,-1.078134,-0.35346,4.284043,-0.189216,-0.764598,-1.144431,2.422887,16.354366,-2.352858,1.79474,-4.824611,0
4556.21,75.8,9.704013,1.419365,-0.573305,-0.277417,-0.646865,-1.7311,-2.84119,0.477528,-1.984671,-1.218103,2.220639,2.525011,0.332983,4.087955,-3.700382,-4.10615,-1.774312,-5.368414,1.763175,-0.39611,0.708061,1.056258,-0.862052,1.211506,1.471628,-4.043248,-3.448145,2.530747,0
30304.16,123.89,1.206737,0.606876,1.128969,-0.097711,-6.562051,5.03113,-10.73848,-1.868911,-4.106552,1.797183,1.983121,-0.662171,1.034625,0.415875,-4.225661,-2.359162,12.307053,-0.986111,-1.588265,-0.300224,-0.639635,-0.265446,1.62999,3.061471,0.925506,1.061917,-1.687437,2.593566,0
108760.08,211.77,1.985699,3.681084,-1.408663,-0.716827,-1.005546,-7.145384,-5.250076,0.282218,-2.480645,-3.826625,1.830517,-0.418021,-2.734603,3.672011,-5.815664,0.300932,14.774235,0.741771,-0.931767,-1.110031,-4.251777,-0.118879,-5.355717,-1.194425,14.642095,3.157563,6.115112,-2.999912,0
16240.08,111.02,0.089657,0.014828,-0.937608,0.591433,-4.455633,3.3597,-6.919502,-1.3626,-4.866028,-0.51804,-1.094444,-1.841176,-0.719954,2.597571,-0.766435,-1.733115,5.209927,-1.279873,-0.19546,-2.834261,4.4899,-0.513649,5.966206,2.180722,-2.651728,0.584995,-3.737302,1.102502,0
21478.56,216.65,-1.092256,0.848149,-2.244889,-0.241958,1.138921,-7.922322,-8.989982,-0.129504,-1.076635,-2.317892,-1.424799,3.54778,-2.801808,0.962721,-6.634085,-3.941226,5.544808,3.171257,1.675976,-4.52924,-2.177221,1.193394,-1.320029,-4.971488,10.365987,0.63499,5.826428,1.743344,0
113862.06,73.67,5.702826,4.803761,1.164733,0.668797,-1.216435,-1.125775,-2.83244,0.311394,-1.328239,-2.469764,1.88459,-0.603579,2.048914,1.095629,1.679207,-0.359435,0.056647,-3.07212,0.401885,-1.950586,-1.209521,0.210064,0.192535,-2.297395,1.427124,-0.925164,-2.129561,-1.598511,0
42161.41,34.42,-2.928787,-1.51226,0.696793,0.205413,-0.917409,7.172581,-1.182847,0.66863,-2.335297,3.113904,0.898426,0.41742,-2.506408,3.097234,1.486067,0.947609,4.832935,0.091619,0.044949,3.770245,4.670442,-0.039821,-0.446553,1.629495,1.165551,2.01964,0.755662,-1.748369,0
34503.63,216.76,-0.852462,1.255348,0.306033,-0.936234,-1.185032,-3.826572,-6.931826,-0.354121,-2.466453,-0.955215,-0.433809,-1.999453,2.207689,1.438686,4.280386,-2.64221,1.051574,-0.416993,-1.142275,0.716606,-0.900586,0.650605,2.714991,2.006557,-7.036173,-0.420803,1.369905,-0.462537,0
72363.55,106.34,-3.292347,-2.05615,-0.020787,1.639297,0.511529,0.609433,7.166657,-0.660164,1.669148,-1.466792,-4.029561,2.400306,-1.037441,-2.319569,-0.985913,1.212155,1.157662,4.770017,0.089711,2.086718,2.814702,0.868654,-0.891129,0.33801,0.631757,2.575398,-0.593284,-1.7482,0
142017.42,121.27,3.195365,2.202227,-1.080418,2.175954,-4.925821,5.005924,-10.226231,-1.451721,-6.720593,0.493744,0.913291,0.396768,2.689161,0.281743,1.965924,-2.986985,5.620851,-0.362239,-0.963761,4.708678,-2.861274,-1.978064,0.730793,1.756862,-4.639092,-2.444573,-1.012043,2.740796,0
114918.34,118.47,-7.345126,1.518092,-1.005108,0.454906,-4.481604,-9.616919,5.61718,0.675212,5.23308,-0.094726,4.709801,-1.660766,-4.913677,1.325633,-2.785414,-4.054853,4.48035,-6.306828,-0.802778,-0.934554,1.779746,0.482229,6.126916,4.183716,5.431355,-0.801009,-0.676746,-0.833137,0
162685.12,51.08,1.963958,0.917396,-0.701727,-0.323257,-2.40956,7.398953,0.471592,-0.579341,-4.020489,4.608423,4.619746,-1.455988,-2.52102,4.435815,-2.016376,3.296765,8.318931,1.336034,0.762511,-2.446401,2.091103,-0.357004,0.340893,1.310526,6.868439,4.578755,-3.457279,-3.944222,0
109060.75,34.64,5.817684,2.718828,-0.004348,-0.002981,-0.875011,-10.001321,10.310947,-0.311337,1.435079,-0.4376,3.024905,-1.061796,1.451196,5.097915,-4.104507,-2.348669,-6.311377,-1.769219,-0.166627,-0.847852,-1.626622,0.611522,1.835639,2.771594,3.379135,-5.797714,-4.543456,0.158795,0
16877.74,119.33,-0.498836,1.536622,1.817368,-0.626984,0.334154,-1.826639,-5.428398,-1.205529,-2.557745,-4.36864,0.511443,4.018307,1.288783,-1.11896,-2.091313,-2.962348,6.623574,-0.984701,-0.076536,-0.81779,0.537295,0.927592,0.671288,0.245872,-0.791229,2.234025,-1.711588,-2.706728,0
61460.25,163.53,2.975397,-6.088221,-0.44081,-1.222733,-0.139214,31.226719,-10.806763,1.253534,-4.709473,3.582053,-0.824932,1.202529,0.002074,1.934304,7.339478,4.310663,-2.645843,2.885219,0.895235,3.88298,-0.507207,-0.610155,-4.373281,-3.650998,-15.875807,3.422198,-6.168622,2.934125,0
