customer_id,age,gender,location,signup_date,tenure_days,plan_type,monthly_price,payment_method,logins_last_7d,logins_last_30d,logins_last_90d,avg_session_duration,total_watch_time_30d,unique_content_30d,days_since_last_login,support_tickets_30d,satisfaction_score,app_rating,social_connections,feature_adoption_rate,payment_failures_6m,plan_changes_12m,billing_disputes,auto_renew_enabled,days_until_renewal,login_frequency_trend,engagement_score,high_support_flag,payment_issue_flag,low_engagement_flag,churn_probability_true,churned,data_date
CUST_004844,31,M,Los Angeles,2024-06-28,535,Premium,19.99,Credit Card,0,0,5,9.5,4.9,6,10,1,3.2,2.5,2,0.17,1,1,0,0,23,0.0,0.087,0,1,1,0.962,1,2025-12-15
CUST_004845,38,M,San Antonio,2025-11-07,38,Standard,14.99,Debit Card,6,14,41,35.1,20.6,17,1,0,4.0,5.0,11,0.58,0,0,0,1,21,0.4,0.448,0,0,0,0.542,0,2025-12-15
CUST_004846,34,F,San Antonio,2025-06-21,177,Basic,9.99,Credit Card,4,4,23,6.4,15.2,19,0,0,3.4,3.4,14,0.33,0,0,0,1,13,0.8,0.273,0,0,1,0.596,0,2025-12-15
CUST_004847,58,M,Chicago,2024-12-19,361,Basic,9.99,PayPal,2,2,25,17.1,22.7,16,1,1,4.0,5.0,8,0.54,1,0,0,1,10,0.667,0.328,0,1,1,0.8,1,2025-12-15
CUST_004848,25,M,Los Angeles,2025-09-14,92,Basic,9.99,Debit Card,1,4,9,19.2,4.9,4,5,2,2.7,3.8,2,0.23,0,1,1,1,2,0.2,0.131,0,0,1,0.755,1,2025-12-15
CUST_004849,36,M,Chicago,2024-06-11,552,Basic,9.99,Credit Card,0,4,13,10.7,27.0,19,0,0,5.0,3.5,8,0.37,0,2,0,0,8,0.0,0.352,0,0,1,0.592,0,2025-12-15
CUST_004850,29,M,San Diego,2025-11-15,30,Premium,19.99,Credit Card,2,5,14,16.5,6.9,4,14,0,1.8,2.3,1,0.15,0,0,0,0,15,0.333,0.137,0,0,0,0.765,1,2025-12-15
CUST_004851,18,F,Dallas,2025-07-09,159,Basic,9.99,Debit Card,3,12,37,9.8,25.8,18,5,0,5.0,4.2,14,0.67,1,0,0,1,27,0.231,0.481,0,1,0,0.599,0,2025-12-15
CUST_004852,61,M,San Diego,2025-03-20,270,Basic,9.99,Debit Card,1,7,17,7.2,19.5,30,0,0,3.7,2.6,11,0.59,0,0,0,1,18,0.125,0.425,0,0,0,0.431,0,2025-12-15
CUST_004853,20,F,Los Angeles,2025-11-05,40,Standard,14.99,Credit Card,4,10,33,12.3,16.2,19,5,1,3.6,4.0,15,0.52,0,0,0,1,29,0.364,0.377,0,0,0,0.562,0,2025-12-15
CUST_004854,37,F,Dallas,2025-11-15,30,Basic,9.99,Bank Transfer,2,12,42,43.8,23.6,14,1,2,4.1,4.4,9,0.69,0,0,0,1,21,0.154,0.456,0,0,0,0.388,0,2025-12-15
CUST_004855,18,M,Philadelphia,2025-11-15,30,Basic,9.99,Bank Transfer,6,10,40,16.0,42.1,17,0,0,3.3,4.3,11,0.32,0,0,0,1,26,0.545,0.485,0,0,0,0.555,0,2025-12-15
CUST_004856,30,M,Los Angeles,2025-10-07,69,Basic,9.99,Credit Card,4,8,27,11.6,38.5,19,2,0,3.6,4.0,14,0.42,0,0,0,1,5,0.444,0.471,0,0,0,0.545,0,2025-12-15
CUST_004857,40,F,Dallas,2025-10-31,45,Basic,9.99,Credit Card,2,6,13,12.0,11.0,5,2,2,3.7,3.4,3,0.39,1,2,0,0,23,0.286,0.224,0,1,0,0.825,1,2025-12-15
CUST_004858,25,F,Phoenix,2025-10-31,45,Premium,19.99,Credit Card,4,18,39,14.3,36.7,19,5,0,4.7,4.8,20,0.54,0,0,0,1,11,0.211,0.584,0,0,0,0.315,0,2025-12-15
CUST_004859,42,M,Philadelphia,2025-08-27,110,Basic,9.99,Bank Transfer,1,6,40,31.3,6.1,26,1,0,3.3,4.1,11,0.31,0,1,0,1,2,0.143,0.263,0,0,0,0.621,0,2025-12-15
CUST_004860,31,M,New York,2025-11-15,30,Basic,9.99,Credit Card,2,16,39,24.6,29.8,20,2,0,4.4,4.3,7,0.38,1,0,0,1,3,0.118,0.495,0,1,0,0.583,0,2025-12-15
CUST_004861,48,F,Los Angeles,2023-12-16,730,Standard,14.99,Bank Transfer,2,2,5,32.9,44.4,23,0,0,3.4,5.0,22,0.53,0,0,0,0,16,0.667,0.484,0,0,1,0.625,0,2025-12-15
CUST_004862,51,M,New York,2025-05-15,214,Basic,9.99,Credit Card,3,11,16,34.0,13.5,18,1,1,5.0,4.3,12,0.53,0,0,0,1,4,0.25,0.369,0,0,0,0.491,0,2025-12-15
CUST_004863,27,M,Houston,2025-11-15,30,Basic,9.99,PayPal,0,6,7,17.3,16.4,12,6,3,2.1,3.0,5,0.34,3,1,1,0,17,0.0,0.274,1,1,0,0.799,1,2025-12-15
CUST_004864,35,M,Los Angeles,2025-05-18,211,Premium,19.99,PayPal,4,4,25,37.0,57.0,18,2,0,4.1,3.1,10,0.61,0,0,0,1,17,0.8,0.576,0,0,1,0.444,0,2025-12-15
CUST_004865,37,M,New York,2025-03-08,282,Basic,9.99,Debit Card,1,9,16,11.3,43.8,26,3,0,4.6,3.3,10,0.46,0,0,0,1,9,0.1,0.549,0,0,0,0.444,0,2025-12-15
CUST_004866,42,M,Chicago,2025-11-07,38,Standard,14.99,Credit Card,1,13,29,5.5,63.5,26,0,1,3.8,5.0,14,0.29,1,0,0,1,12,0.071,0.673,0,1,0,0.586,0,2025-12-15
CUST_004867,35,M,Houston,2025-01-19,330,Standard,14.99,Bank Transfer,2,4,17,24.2,55.7,19,0,0,4.7,4.1,10,0.68,0,0,0,1,28,0.4,0.586,0,0,1,0.51,0,2025-12-15
CUST_004868,37,F,Houston,2025-06-28,170,Standard,14.99,Credit Card,0,1,12,20.8,5.3,7,16,2,1.5,2.1,5,0.25,1,1,0,0,29,0.0,0.12,0,1,1,0.973,1,2025-12-15
CUST_004869,32,F,Chicago,2025-02-09,309,Standard,14.99,Debit Card,3,3,26,16.2,21.7,16,0,0,4.3,4.1,18,0.53,0,0,0,1,15,0.75,0.33,0,0,1,0.54,0,2025-12-15
CUST_004870,36,M,Los Angeles,2025-05-02,227,Standard,14.99,PayPal,2,9,27,45.0,33.6,24,0,1,3.6,4.2,11,0.6,0,0,0,1,19,0.2,0.508,0,0,0,0.506,0,2025-12-15
CUST_004871,50,M,San Diego,2025-05-10,219,Basic,9.99,PayPal,1,8,27,21.9,22.6,16,0,1,4.9,4.1,11,0.47,0,0,0,1,30,0.111,0.374,0,0,0,0.417,0,2025-12-15
CUST_004872,42,F,San Jose,2025-11-14,31,Basic,9.99,PayPal,1,1,12,5.3,10.8,3,5,4,2.7,2.9,2,0.19,0,1,1,0,12,0.5,0.125,1,0,1,0.661,0,2025-12-15
CUST_004873,43,M,Los Angeles,2025-10-08,68,Basic,9.99,Bank Transfer,4,15,30,24.5,19.2,18,2,1,4.1,4.1,10,0.54,0,0,0,1,27,0.25,0.445,0,0,0,0.322,0,2025-12-15
CUST_004874,43,M,Phoenix,2025-08-04,133,Standard,14.99,Credit Card,3,15,31,26.4,26.3,20,6,1,4.8,3.8,11,0.59,0,0,0,1,20,0.188,0.506,0,0,0,0.274,0,2025-12-15
CUST_004875,33,M,San Antonio,2025-11-15,30,Basic,9.99,Credit Card,8,11,34,16.5,32.5,24,0,0,3.8,4.0,16,0.31,0,0,0,1,25,0.667,0.463,0,0,0,0.513,0,2025-12-15
CUST_004876,38,M,Dallas,2025-08-20,117,Basic,9.99,Bank Transfer,2,12,35,24.0,9.1,24,5,0,5.0,5.0,17,0.33,0,0,0,1,28,0.154,0.337,0,0,0,0.519,0,2025-12-15
CUST_004877,21,F,Chicago,2025-08-31,106,Basic,9.99,PayPal,8,14,40,5.8,16.5,19,1,0,3.8,4.1,10,0.44,0,1,0,0,21,0.533,0.403,0,0,0,0.345,0,2025-12-15
CUST_004878,50,F,New York,2025-10-29,47,Basic,9.99,Bank Transfer,5,14,35,42.5,18.9,27,0,0,4.7,3.0,22,0.64,0,0,0,1,26,0.333,0.489,0,0,0,0.513,0,2025-12-15
CUST_004879,18,M,Dallas,2025-11-05,40,Premium,19.99,Debit Card,2,13,39,8.3,41.7,16,2,0,4.4,4.1,11,0.24,0,0,0,1,21,0.143,0.492,0,0,0,0.353,0,2025-12-15
CUST_004880,33,F,New York,2025-10-25,51,Basic,9.99,Debit Card,3,17,40,31.4,11.5,19,0,1,4.0,4.9,11,0.47,0,0,0,1,10,0.167,0.409,0,0,0,0.467,0,2025-12-15
CUST_004881,48,M,San Diego,2025-07-01,167,Premium,19.99,Credit Card,0,12,24,32.9,23.5,22,3,1,3.6,3.8,9,0.62,0,0,0,0,14,0.0,0.473,0,0,0,0.397,0,2025-12-15
CUST_004882,18,M,Los Angeles,2025-09-10,96,Standard,14.99,Credit Card,3,15,33,17.2,16.2,23,0,0,4.1,3.9,5,0.29,0,0,1,1,15,0.188,0.397,0,0,0,0.432,0,2025-12-15
CUST_004883,39,M,San Antonio,2025-09-10,96,Basic,9.99,Credit Card,3,8,35,19.0,20.1,24,5,1,4.6,3.4,11,0.7,0,0,0,1,29,0.333,0.437,0,0,0,0.418,0,2025-12-15
CUST_004884,26,F,Chicago,2025-11-09,36,Basic,9.99,Debit Card,1,13,31,13.8,26.5,32,0,1,3.3,3.7,9,0.51,0,0,0,1,27,0.071,0.519,0,0,0,0.521,0,2025-12-15
CUST_004885,30,M,Philadelphia,2025-03-12,278,Basic,9.99,Bank Transfer,0,2,10,23.0,6.1,9,4,3,2.2,3.1,5,0.21,2,2,1,0,3,0.0,0.135,1,1,1,0.952,1,2025-12-15
CUST_004886,46,M,Philadelphia,2025-05-13,216,Premium,19.99,Credit Card,4,5,24,61.0,23.0,24,0,0,4.3,4.9,8,0.51,0,0,0,1,5,0.667,0.386,0,0,0,0.582,0,2025-12-15
CUST_004887,37,M,Houston,2025-09-06,100,Premium,19.99,Credit Card,2,9,41,41.2,67.6,17,3,0,5.0,5.0,14,0.36,0,0,0,1,25,0.2,0.636,0,0,0,0.531,0,2025-12-15
CUST_004888,18,M,San Diego,2025-11-15,30,Basic,9.99,Debit Card,0,12,33,19.0,36.4,19,0,1,4.7,3.1,17,0.33,0,0,1,0,6,0.0,0.48,0,0,0,0.509,0,2025-12-15
CUST_004889,23,F,Phoenix,2025-05-04,225,Basic,9.99,Debit Card,1,7,7,15.9,5.9,2,8,0,2.4,3.1,1,0.3,3,1,0,0,20,0.125,0.173,0,1,0,0.794,1,2025-12-15
CUST_004890,46,F,San Antonio,2024-10-29,412,Premium,19.99,Credit Card,1,7,20,7.0,19.5,10,0,0,3.5,4.0,14,0.32,0,0,0,1,19,0.125,0.291,0,0,0,0.562,0,2025-12-15
CUST_004891,40,F,Phoenix,2025-11-10,35,Basic,9.99,Credit Card,6,7,39,41.3,76.9,11,0,0,4.2,3.7,13,0.61,0,0,0,1,14,0.75,0.697,0,0,0,0.539,0,2025-12-15
CUST_004892,55,F,Houston,2025-07-02,166,Premium,19.99,PayPal,0,2,10,6.5,9.8,3,8,2,3.1,2.4,1,0.37,0,0,1,1,13,0.0,0.165,0,0,1,0.732,1,2025-12-15
CUST_004893,55,F,Philadelphia,2025-09-07,99,Standard,14.99,Credit Card,5,8,41,23.5,48.3,16,4,0,3.5,4.5,8,0.28,0,0,0,1,9,0.556,0.49,0,0,0,0.598,0,2025-12-15
CUST_004894,30,M,Chicago,2025-11-15,30,Standard,14.99,Credit Card,4,16,46,29.2,17.3,22,1,0,4.2,4.3,15,0.54,0,0,1,1,11,0.235,0.46,0,0,0,0.359,0,2025-12-15
CUST_004895,65,M,Philadelphia,2025-04-27,232,Basic,9.99,Bank Transfer,2,8,28,5.0,16.1,14,0,0,4.0,4.3,15,0.47,0,0,0,1,26,0.222,0.327,0,0,0,0.531,0,2025-12-15
CUST_004896,35,M,Philadelphia,2025-11-15,30,Basic,9.99,Debit Card,1,4,18,12.9,7.0,6,5,3,1.8,2.1,4,0.18,1,0,0,0,27,0.2,0.142,1,1,1,0.891,1,2025-12-15
CUST_004897,23,M,Philadelphia,2025-05-11,218,Basic,9.99,PayPal,1,3,9,19.6,3.2,8,3,3,2.4,2.1,5,0.25,0,1,0,0,12,0.25,0.131,1,0,1,0.567,0,2025-12-15
CUST_004898,27,M,Chicago,2025-10-17,59,Premium,19.99,PayPal,2,15,41,33.6,24.5,28,1,0,3.5,3.9,8,0.33,0,0,0,0,25,0.125,0.475,0,0,0,0.529,0,2025-12-15
CUST_004899,18,M,San Diego,2025-07-18,150,Basic,9.99,Bank Transfer,2,3,9,8.2,14.0,11,1,4,3.1,1.8,2,0.33,0,1,0,0,23,0.5,0.224,1,0,1,0.639,0,2025-12-15
CUST_004900,54,M,Houston,2025-11-14,31,Basic,9.99,Credit Card,2,12,42,33.0,21.5,33,1,0,3.8,4.1,9,0.46,0,0,0,1,21,0.154,0.473,0,0,0,0.423,0,2025-12-15
CUST_004901,54,F,Los Angeles,2025-09-23,83,Standard,14.99,Credit Card,1,9,14,5.0,1.3,11,1,1,3.4,3.4,6,0.2,2,2,1,0,11,0.1,0.182,0,1,0,0.852,1,2025-12-15
CUST_004902,22,F,San Antonio,2025-11-15,30,Premium,19.99,Credit Card,1,12,36,21.5,63.8,20,0,1,5.0,4.0,15,0.44,0,0,0,1,2,0.077,0.671,0,0,0,0.313,0,2025-12-15
CUST_004903,32,M,San Diego,2025-08-24,113,Basic,9.99,Debit Card,1,6,12,8.3,28.2,8,25,2,2.4,2.7,0,0.15,1,1,0,1,8,0.143,0.291,0,1,0,0.93,1,2025-12-15
CUST_004904,36,M,Houston,2025-11-02,43,Standard,14.99,Credit Card,2,8,47,18.4,34.8,14,0,0,3.5,3.2,8,0.28,0,0,0,1,17,0.222,0.401,0,0,0,0.513,0,2025-12-15
CUST_004905,23,F,Philadelphia,2025-11-08,37,Basic,9.99,Credit Card,4,21,42,40.9,32.8,28,1,0,5.0,4.4,7,0.69,0,0,0,0,29,0.182,0.657,0,0,0,0.247,0,2025-12-15
CUST_004906,18,M,San Diego,2025-11-15,30,Premium,19.99,PayPal,5,10,38,5.0,38.8,16,2,0,2.4,4.7,8,0.58,0,0,0,1,27,0.455,0.513,0,0,0,0.538,0,2025-12-15
CUST_004907,32,M,Phoenix,2025-03-29,261,Basic,9.99,Credit Card,0,3,30,21.6,20.2,25,1,2,3.2,4.7,14,0.64,0,0,0,1,8,0.0,0.379,0,0,1,0.611,0,2025-12-15
CUST_004908,31,M,Dallas,2025-06-15,183,Basic,9.99,Credit Card,2,9,33,20.5,37.4,15,0,0,5.0,4.3,16,0.37,0,1,0,1,20,0.2,0.448,0,0,0,0.418,0,2025-12-15
CUST_004909,30,F,Philadelphia,2025-11-15,30,Basic,9.99,Debit Card,3,19,39,15.1,15.5,11,1,0,4.2,4.3,7,0.38,0,0,0,1,12,0.15,0.403,0,0,0,0.315,0,2025-12-15
CUST_004910,37,F,Philadelphia,2025-08-22,115,Standard,14.99,Credit Card,2,13,41,20.0,26.7,24,0,0,4.6,5.0,12,0.66,0,1,0,1,20,0.143,0.518,0,0,0,0.47,0,2025-12-15
CUST_004911,52,F,Los Angeles,2025-06-04,194,Basic,9.99,PayPal,1,11,33,17.6,49.1,16,1,0,3.5,4.2,14,0.74,0,0,0,1,19,0.083,0.617,0,0,0,0.493,0,2025-12-15
CUST_004912,31,M,San Antonio,2024-12-02,378,Standard,14.99,Debit Card,0,5,19,9.1,30.5,18,0,1,3.7,4.7,10,0.16,1,0,0,1,16,0.0,0.337,0,1,0,0.709,1,2025-12-15
CUST_004913,37,M,Dallas,2025-11-15,30,Standard,14.99,Credit Card,4,17,50,35.3,5.8,23,3,0,2.5,5.0,8,0.4,0,1,0,1,2,0.222,0.377,0,0,0,0.396,0,2025-12-15
CUST_004914,43,M,Phoenix,2025-09-26,80,Premium,19.99,Credit Card,3,11,37,25.5,29.4,17,0,0,4.0,4.5,11,0.32,0,0,0,1,4,0.25,0.418,0,0,0,0.402,0,2025-12-15
CUST_004915,41,F,Phoenix,2025-06-26,172,Standard,14.99,Credit Card,7,10,23,5.0,86.8,26,0,1,5.0,3.9,12,0.6,0,0,0,1,10,0.636,0.845,0,0,0,0.339,0,2025-12-15
CUST_004916,27,F,Phoenix,2025-11-15,30,Basic,9.99,Debit Card,6,16,45,23.3,15.5,11,1,1,4.8,4.5,7,0.43,0,0,0,0,14,0.353,0.383,0,0,0,0.343,0,2025-12-15
CUST_004917,36,M,New York,2025-10-26,50,Basic,9.99,Credit Card,3,12,36,27.1,38.9,18,1,1,4.5,4.2,10,0.6,0,0,0,1,27,0.231,0.545,0,0,0,0.52,0,2025-12-15
CUST_004918,41,F,Phoenix,2025-04-14,245,Premium,19.99,Credit Card,2,9,21,35.1,18.9,18,1,1,4.6,5.0,15,0.59,1,0,0,1,10,0.2,0.393,0,1,0,0.576,0,2025-12-15
CUST_004919,21,M,San Jose,2025-09-27,79,Premium,19.99,Credit Card,2,12,33,28.4,34.2,21,1,1,3.7,3.8,18,0.59,0,0,0,1,19,0.154,0.527,0,0,0,0.358,0,2025-12-15
CUST_004920,50,Other,San Diego,2025-11-15,30,Basic,9.99,Credit Card,4,17,42,5.0,22.7,19,0,0,3.3,4.2,16,0.29,0,1,0,0,27,0.222,0.44,0,0,0,0.342,0,2025-12-15
CUST_004921,52,F,Chicago,2025-06-21,177,Standard,14.99,Bank Transfer,2,13,26,19.9,32.6,11,0,0,4.8,4.8,13,0.43,0,0,0,0,6,0.143,0.456,0,0,0,0.342,0,2025-12-15
CUST_004922,26,M,Dallas,2025-10-25,51,Basic,9.99,Credit Card,7,12,33,58.3,16.7,18,0,1,4.7,3.9,10,0.39,0,0,0,1,19,0.538,0.37,0,0,0,0.468,0,2025-12-15
CUST_004923,37,F,Dallas,2025-05-12,217,Premium,19.99,Bank Transfer,2,9,24,22.4,23.2,16,1,1,5.0,3.6,15,0.46,0,2,0,1,26,0.2,0.385,0,0,0,0.44,0,2025-12-15
CUST_004924,42,F,Philadelphia,2024-10-27,414,Basic,9.99,PayPal,2,8,15,86.9,57.5,21,1,1,4.6,4.7,13,0.6,0,1,0,1,7,0.222,0.629,0,0,0,0.328,0,2025-12-15
CUST_004925,28,M,Houston,2025-08-02,135,Basic,9.99,Credit Card,1,3,7,13.3,12.2,10,2,3,1.8,4.0,3,0.37,0,0,1,1,13,0.25,0.217,1,0,1,0.611,0,2025-12-15
CUST_004926,40,F,Houston,2025-07-04,164,Standard,14.99,Debit Card,4,9,26,22.5,31.5,24,2,0,3.0,4.5,13,0.48,0,0,0,1,20,0.4,0.471,0,0,0,0.488,0,2025-12-15
CUST_004927,36,F,New York,2025-08-07,130,Premium,19.99,Credit Card,3,13,40,31.0,29.4,20,0,1,3.0,4.3,16,0.46,0,0,0,1,16,0.214,0.478,0,0,0,0.439,0,2025-12-15
CUST_004928,18,M,San Jose,2025-02-12,306,Premium,19.99,Credit Card,0,7,26,6.2,31.8,19,0,1,2.9,4.0,16,0.18,0,0,0,0,3,0.0,0.373,0,0,0,0.571,0,2025-12-15
CUST_004929,40,F,Phoenix,2025-10-27,49,Basic,9.99,Credit Card,7,16,35,84.2,36.8,17,0,1,4.7,3.8,11,0.31,0,0,0,1,4,0.412,0.511,0,0,0,0.385,0,2025-12-15
CUST_004930,21,F,Phoenix,2025-09-14,92,Premium,19.99,Credit Card,2,10,33,27.4,28.3,23,1,0,5.0,4.5,14,0.7,0,0,0,1,3,0.182,0.502,0,0,0,0.489,0,2025-12-15
CUST_004931,46,M,Phoenix,2024-11-05,405,Premium,19.99,PayPal,0,3,20,21.7,18.4,16,0,1,3.5,4.0,12,0.57,0,0,0,1,26,0.0,0.318,0,0,1,0.514,0,2025-12-15
CUST_004932,26,M,New York,2025-04-28,231,Standard,14.99,Bank Transfer,2,9,24,25.3,37.3,21,0,2,4.6,4.8,7,0.31,0,0,0,1,19,0.2,0.46,0,0,0,0.402,0,2025-12-15
CUST_004933,33,F,New York,2025-10-07,69,Premium,19.99,Bank Transfer,5,12,30,14.4,15.8,25,0,2,4.2,4.0,15,0.58,0,0,0,1,9,0.385,0.431,0,0,0,0.462,0,2025-12-15
CUST_004934,51,M,San Jose,2025-01-28,321,Basic,9.99,Credit Card,0,6,15,18.3,22.3,23,6,0,3.8,3.8,18,0.38,0,0,0,1,23,0.0,0.362,0,0,0,0.461,0,2025-12-15
CUST_004935,40,F,Los Angeles,2025-10-27,49,Basic,9.99,Debit Card,1,13,46,9.7,47.8,25,5,1,3.7,3.8,16,0.14,0,0,0,1,7,0.071,0.545,0,0,0,0.55,0,2025-12-15
CUST_004936,22,M,New York,2025-06-17,181,Premium,19.99,Debit Card,4,6,36,5.0,37.5,14,2,0,4.8,4.3,15,0.24,0,1,0,1,27,0.571,0.389,0,0,0,0.536,0,2025-12-15
CUST_004937,22,M,San Diego,2024-05-30,564,Basic,9.99,Credit Card,0,7,10,19.8,5.5,17,1,1,3.2,4.1,12,0.37,0,0,0,1,21,0.0,0.245,0,0,0,0.475,0,2025-12-15
CUST_004938,27,M,Houston,2025-07-15,153,Premium,19.99,Bank Transfer,4,7,33,15.7,8.2,29,5,1,4.0,4.7,14,0.55,0,0,0,1,30,0.5,0.345,0,0,0,0.568,0,2025-12-15
CUST_004939,39,F,Philadelphia,2025-03-01,289,Premium,19.99,Credit Card,4,5,18,6.2,12.6,24,0,0,4.2,4.8,12,0.64,0,0,0,1,5,0.667,0.35,0,0,0,0.569,0,2025-12-15
CUST_004940,39,F,San Diego,2025-04-20,239,Basic,9.99,Debit Card,2,3,23,44.5,23.0,17,0,0,2.4,5.0,9,0.43,0,1,0,1,20,0.5,0.322,0,0,1,0.649,0,2025-12-15
CUST_004941,24,M,Phoenix,2024-12-19,361,Premium,19.99,Debit Card,2,3,16,17.2,17.0,23,0,0,4.9,3.9,7,0.32,0,0,0,0,4,0.5,0.288,0,0,1,0.559,0,2025-12-15
CUST_004942,20,M,Philadelphia,2024-04-01,623,Standard,14.99,Credit Card,0,1,9,17.7,65.2,17,3,1,2.6,3.2,13,0.48,0,0,0,1,22,0.0,0.565,0,0,1,0.485,0,2025-12-15
CUST_004943,38,F,Houston,2025-11-15,30,Standard,14.99,Credit Card,7,8,45,49.3,18.4,14,5,0,5.0,4.4,8,0.4,0,0,0,1,15,0.778,0.326,0,0,0,0.519,0,2025-12-15
CUST_004944,32,M,Philadelphia,2025-11-15,30,Basic,9.99,PayPal,4,13,48,56.5,11.8,19,1,0,4.1,4.0,12,0.16,0,1,0,1,2,0.286,0.309,0,0,0,0.541,0,2025-12-15
CUST_004945,60,M,Philadelphia,2025-07-06,162,Basic,9.99,PayPal,1,10,25,7.0,27.4,27,1,1,2.9,4.9,10,0.44,0,0,0,1,22,0.091,0.46,0,0,0,0.41,0,2025-12-15
CUST_004946,35,M,Chicago,2024-06-08,555,Premium,19.99,Credit Card,3,3,7,16.9,18.2,14,0,0,4.1,3.8,9,0.3,0,0,0,1,29,0.75,0.255,0,0,1,0.579,0,2025-12-15
CUST_004947,56,M,Houston,2025-08-18,119,Standard,14.99,Credit Card,2,11,33,41.1,16.4,17,6,0,4.4,4.5,16,0.28,0,0,0,1,27,0.167,0.332,0,0,0,0.497,0,2025-12-15
CUST_004948,20,M,Philadelphia,2025-01-20,329,Basic,9.99,Bank Transfer,1,3,21,11.8,24.5,24,1,1,3.8,3.2,14,0.61,0,0,0,1,8,0.25,0.395,0,0,1,0.52,0,2025-12-15
CUST_004949,18,M,San Diego,2025-03-28,262,Premium,19.99,Credit Card,1,9,21,28.6,30.8,14,0,1,4.1,4.0,2,0.21,0,0,0,1,22,0.1,0.373,0,0,0,0.538,0,2025-12-15
CUST_004950,21,M,San Antonio,2025-08-13,124,Basic,9.99,Credit Card,3,8,39,17.3,55.1,18,0,0,3.9,4.1,10,0.19,0,0,0,1,13,0.333,0.521,0,0,0,0.457,0,2025-12-15
CUST_004951,49,F,Houston,2025-08-08,129,Standard,14.99,Credit Card,3,10,32,34.5,49.9,24,1,0,4.5,3.7,16,0.54,0,0,0,1,15,0.273,0.603,0,0,0,0.44,0,2025-12-15
CUST_004952,56,M,Chicago,2025-09-03,103,Premium,19.99,Credit Card,3,3,10,11.1,12.9,7,1,4,2.3,3.5,3,0.35,0,2,0,0,25,0.75,0.205,1,0,1,0.594,0,2025-12-15
CUST_004953,25,F,San Diego,2025-10-24,52,Basic,9.99,Debit Card,2,15,42,25.0,12.4,21,0,0,3.2,4.9,16,0.34,0,0,0,1,28,0.125,0.376,0,0,0,0.378,0,2025-12-15
CUST_004954,29,F,Philadelphia,2024-12-28,352,Standard,14.99,Debit Card,0,5,19,82.4,64.2,16,0,0,4.0,4.0,10,0.43,0,0,0,1,12,0.0,0.585,0,0,0,0.474,0,2025-12-15
CUST_004955,20,M,San Diego,2025-11-03,42,Standard,14.99,Debit Card,5,9,17,5.0,13.6,31,0,3,4.1,4.0,9,0.6,0,0,0,0,17,0.5,0.416,1,0,0,0.449,0,2025-12-15
CUST_004956,18,F,Dallas,2024-10-14,427,Basic,9.99,Debit Card,0,5,17,28.6,47.0,27,6,1,3.1,4.5,11,0.43,0,0,0,1,11,0.0,0.526,0,0,0,0.593,0,2025-12-15
CUST_004957,43,M,Dallas,2025-09-26,80,Basic,9.99,Credit Card,2,12,29,33.8,68.9,18,4,1,5.0,4.4,14,0.25,0,0,0,0,26,0.154,0.655,0,0,0,0.468,0,2025-12-15
CUST_004958,37,M,San Jose,2025-11-15,30,Standard,14.99,Bank Transfer,5,18,39,70.2,32.9,11,0,0,2.7,4.6,15,0.49,0,0,0,1,9,0.263,0.519,0,0,0,0.412,0,2025-12-15
CUST_004959,35,F,Dallas,2025-11-12,33,Basic,9.99,PayPal,3,14,29,48.6,10.6,21,0,1,4.0,3.7,13,0.18,0,0,0,1,17,0.2,0.324,0,0,0,0.429,0,2025-12-15
CUST_004960,18,F,San Jose,2024-11-17,393,Premium,19.99,Bank Transfer,2,7,13,11.8,11.0,22,0,0,4.5,4.3,8,0.52,0,0,0,1,10,0.25,0.328,0,0,0,0.54,0,2025-12-15
CUST_004961,54,F,New York,2025-11-15,30,Basic,9.99,Credit Card,3,23,47,19.0,19.7,26,0,0,5.0,3.4,12,0.28,0,1,0,1,23,0.125,0.508,0,0,0,0.249,0,2025-12-15
CUST_004962,28,F,Chicago,2025-04-18,241,Standard,14.99,Bank Transfer,3,3,13,14.7,42.4,13,4,0,3.3,3.8,11,0.56,1,0,0,1,23,0.75,0.448,0,1,1,0.799,1,2025-12-15
CUST_004963,41,M,Dallas,2025-11-09,36,Basic,9.99,Credit Card,1,12,37,27.9,10.5,12,0,0,4.8,2.6,10,0.49,0,0,0,1,5,0.077,0.329,0,0,0,0.451,0,2025-12-15
CUST_004964,18,M,Houston,2025-08-13,124,Standard,14.99,Credit Card,6,15,31,5.0,19.7,26,1,0,5.0,5.0,16,0.23,0,0,0,1,5,0.375,0.418,0,0,0,0.442,0,2025-12-15
CUST_004965,32,M,San Jose,2025-11-04,41,Standard,14.99,Credit Card,2,18,33,21.5,5.3,26,2,0,3.8,4.4,19,0.51,0,0,0,1,15,0.105,0.418,0,0,0,0.401,0,2025-12-15
CUST_004966,38,F,Los Angeles,2025-10-04,72,Premium,19.99,Credit Card,1,11,42,13.1,24.1,25,3,0,3.0,3.1,10,0.36,0,2,0,1,15,0.083,0.427,0,0,0,0.565,0,2025-12-15
CUST_004967,38,F,New York,2025-11-15,30,Standard,14.99,Debit Card,2,10,44,25.0,10.1,20,0,1,3.9,2.9,6,0.37,0,2,1,1,23,0.182,0.315,0,0,0,0.47,0,2025-12-15
